id,wave,sample_weight,euRefVote,riskUnemployment,satDemScot,scotReferendumIntention,Scottish,postEUref,postEUVote
18,1,.1695688006,1,3,3,1,1,0,0
18,4,.1695688006,1,2,4,1,1,0,0
18,6,.1695688006,1,3,3,1,1,1,1
48,1,.3706043139,1,2,3,1,1,0,0
48,4,.3706043139,1,2,1,1,1,0,0
48,6,.3706043139,1,3,2,1,1,1,1
66,1,.4930868176,1,2,3,0,1,0,0
66,4,.4930868176,1,2,1,0,1,0,0
66,6,.4930868176,1,2,3,0,1,1,1
67,1,.1106697018,1,2,4,1,1,0,0
67,4,.1106697018,1,2,3,1,1,0,0
67,6,.1106697018,1,2,4,1,1,1,1
80,1,.3198651933,0,2,1,0,1,0,0
80,4,.3198651933,0,1,1,0,1,0,0
80,6,.3198651933,0,2,1,0,1,1,0
93,1,.1982639768,0,2,3,1,1,0,0
93,4,.1982639768,1,2,4,1,1,0,0
93,6,.1982639768,1,2,4,1,1,1,1
155,1,.2144818903,1,3,3,0,1,0,0
155,4,.2144818903,1,3,3,0,1,0,0
155,6,.2144818903,1,4,3,0,1,1,1
163,1,.0924453446,1,2,1,0,0,0,0
163,4,.0924453446,1,1,1,0,0,0,0
163,6,.0924453446,1,2,1,1,0,1,1
232,1,1.542341113,1,5,1,1,1,0,0
232,4,1.542341113,1,4,3,1,1,0,0
232,6,1.542341113,0,2,4,1,1,1,0
293,1,.9794722425,0,1,2,0,1,0,0
293,4,.9794722425,0,4,1,0,1,0,0
293,6,.9794722425,0,2,1,0,1,1,0
301,1,.9632985557,0,1,3,1,1,0,0
301,4,.9632985557,0,2,3,0,1,0,0
301,6,.9632985557,1,1,4,0,1,1,1
386,1,.1354804868,1,1,2,0,0,0,0
386,4,.1354804868,1,1,1,0,0,0,0
386,6,.1354804868,1,2,3,1,0,1,1
425,1,.5661268526,1,1,3,0,1,0,0
425,4,.5661268526,1,3,3,0,1,0,0
425,6,.5661268526,1,2,3,0,1,1,1
431,1,.1308876177,1,1,1,0,0,0,0
431,4,.1308876177,1,1,2,0,0,0,0
431,6,.1308876177,1,3,2,1,0,1,1
476,1,.2253203067,1,5,2,1,1,0,0
476,4,.2253203067,1,1,3,1,1,0,0
476,6,.2253203067,1,1,3,1,1,1,1
478,1,.4653044967,0,1,1,0,1,0,0
478,4,.4653044967,0,1,2,0,1,0,0
478,6,.4653044967,0,1,1,0,1,1,0
523,1,.1415637601,1,1,3,0,1,0,0
523,4,.1415637601,1,2,3,1,1,0,0
523,6,.1415637601,1,1,2,0,1,1,1
560,1,.5873545524,0,1,4,1,1,0,0
560,4,.5873545524,0,1,4,1,1,0,0
560,6,.5873545524,1,1,3,1,1,1,1
853,1,.1399823951,1,5,4,0,1,0,0
853,4,.1399823951,1,1,4,0,1,0,0
853,6,.1399823951,1,1,3,0,1,1,1
859,1,.1106697018,1,2,4,1,1,0,0
859,4,.1106697018,1,1,3,1,1,0,0
859,6,.1106697018,1,1,4,1,1,1,1
931,1,.1530369944,0,2,3,1,0,0,0
931,4,.1530369944,0,3,3,1,0,0,0
931,6,.1530369944,1,3,3,1,0,1,1
993,1,.1355585496,1,2,2,0,1,0,0
993,4,.1355585496,1,2,2,0,1,0,0
993,6,.1355585496,1,4,2,1,1,1,1
1061,1,.2838195873,1,5,2,0,1,0,0
1061,4,.2838195873,1,2,2,0,1,0,0
1061,6,.2838195873,1,2,1,0,1,1,1
1078,1,.3566216339,1,1,3,0,1,0,0
1078,4,.3566216339,1,1,3,0,1,0,0
1078,6,.3566216339,1,1,2,0,1,1,1
1107,1,.1606766355,1,1,1,0,1,0,0
1107,4,.1606766355,1,1,1,0,1,0,0
1107,6,.1606766355,0,1,1,0,1,1,0
1180,1,.1588817664,1,1,2,0,1,0,0
1180,4,.1588817664,1,1,2,0,1,0,0
1180,6,.1588817664,0,1,2,0,1,1,0
1235,1,.1470561274,0,2,2,1,1,0,0
1235,4,.1470561274,0,3,3,1,1,0,0
1235,6,.1470561274,0,1,2,1,1,1,0
1382,1,.1106697018,0,1,2,1,1,0,0
1382,4,.1106697018,1,4,3,1,1,0,0
1382,6,.1106697018,0,3,2,0,1,1,0
1445,1,1.033473262,0,1,3,1,1,0,0
1445,4,1.033473262,0,1,3,1,1,0,0
1445,6,1.033473262,0,2,3,0,1,1,0
1488,1,.2111195469,0,1,1,0,0,0,0
1488,4,.2111195469,0,3,1,0,0,0,0
1488,6,.2111195469,1,1,1,0,0,1,1
1537,1,.0730870386,1,5,3,1,1,0,0
1537,4,.0730870386,1,1,3,1,1,0,0
1537,6,.0730870386,1,1,3,1,1,1,1
1572,1,.1695688006,1,2,3,1,1,0,0
1572,4,.1695688006,1,3,4,1,1,0,0
1572,6,.1695688006,1,2,4,1,1,1,1
1621,1,.8857084169,0,2,3,0,0,0,0
1621,4,.8857084169,0,3,3,0,0,0,0
1621,6,.8857084169,0,1,3,0,0,1,0
1666,1,.1982639768,0,2,3,0,1,0,0
1666,4,.1982639768,0,2,1,0,1,0,0
1666,6,.1982639768,0,1,2,0,1,1,0
1675,1,.6821198782,1,3,3,1,1,0,0
1675,4,.6821198782,1,1,3,1,1,0,0
1675,6,.6821198782,1,1,4,1,1,1,1
1695,1,.8410747602,0,1,1,0,1,0,0
1695,4,.8410747602,0,1,3,0,1,0,0
1695,6,.8410747602,0,1,3,0,1,1,0
1887,1,.2050354011,0,1,3,0,1,0,0
1887,4,.2050354011,0,2,3,0,1,0,0
1887,6,.2050354011,0,2,3,0,1,1,0
1920,1,.3680789965,1,1,2,0,1,0,0
1920,4,.3680789965,1,1,2,0,1,0,0
1920,6,.3680789965,1,1,3,0,1,1,1
1952,1,.1199805867,1,3,2,0,0,0,0
1952,4,.1199805867,1,1,3,0,0,0,0
1952,6,.1199805867,1,3,3,1,0,1,1
1981,1,.5661689647,0,5,1,0,1,0,0
1981,4,.5661689647,0,1,1,0,1,0,0
1981,6,.5661689647,0,2,1,0,1,1,0
2009,1,.1818471924,0,1,1,0,0,0,0
2009,4,.1818471924,0,1,3,0,0,0,0
2009,6,.1818471924,0,1,2,0,0,1,0
2013,1,1.929865253,1,5,3,0,1,0,0
2013,4,1.929865253,1,4,3,0,1,0,0
2013,6,1.929865253,1,4,3,0,1,1,1
2026,1,.5911911526,1,2,3,1,0,0,0
2026,4,.5911911526,1,1,3,1,0,0,0
2026,6,.5911911526,1,2,3,1,0,1,1
2031,1,.352562183,1,3,4,1,1,0,0
2031,4,.352562183,1,1,4,1,1,0,0
2031,6,.352562183,1,3,4,1,1,1,1
2071,1,.2010980972,1,1,3,0,0,0,0
2071,4,.2010980972,1,3,3,0,0,0,0
2071,6,.2010980972,0,1,3,0,0,1,0
2268,1,.1119199247,1,3,3,1,0,0,0
2268,4,.1119199247,1,2,3,1,0,0,0
2268,6,.1119199247,1,2,3,1,0,1,1
2295,1,.2050354011,1,2,2,1,1,0,0
2295,4,.2050354011,1,2,2,1,1,0,0
2295,6,.2050354011,1,4,2,1,1,1,1
2300,1,.2077804261,1,1,2,0,1,0,0
2300,4,.2077804261,1,1,2,0,1,0,0
2300,6,.2077804261,1,1,2,0,1,1,1
2337,1,.1509404651,0,1,1,0,0,0,0
2337,4,.1509404651,0,1,1,0,0,0,0
2337,6,.1509404651,0,1,2,0,0,1,0
2355,1,.1636708299,1,4,2,0,0,0,0
2355,4,.1636708299,0,2,3,0,0,0,0
2355,6,.1636708299,1,2,3,0,0,1,1
2365,1,.3557741357,0,5,3,1,1,0,0
2365,4,.3557741357,0,4,4,1,1,0,0
2365,6,.3557741357,1,3,3,1,1,1,1
2488,1,.4847749717,1,4,4,0,0,0,0
2488,4,.4847749717,1,2,3,0,0,0,0
2488,6,.4847749717,1,3,3,1,0,1,1
2500,1,.4352591813,1,2,2,0,0,0,0
2500,4,.4352591813,1,3,1,0,0,0,0
2500,6,.4352591813,1,3,2,1,0,1,1
2523,1,.8290002172,1,1,3,1,1,0,0
2523,4,.8290002172,1,3,3,1,1,0,0
2523,6,.8290002172,1,3,3,1,1,1,1
2555,1,.3340948263,1,2,2,1,1,0,0
2555,4,.3340948263,1,2,3,1,1,0,0
2555,6,.3340948263,1,3,3,1,1,1,1
2603,1,.1982639768,0,3,2,1,0,0,0
2603,4,.1982639768,0,1,2,1,0,0,0
2603,6,.1982639768,0,3,3,1,0,1,0
2676,1,.469696132,1,3,3,0,1,0,0
2676,4,.469696132,1,4,2,0,1,0,0
2676,6,.469696132,1,4,3,0,1,1,1
2691,1,.1773412059,1,3,3,1,1,0,0
2691,4,.1773412059,1,3,2,1,1,0,0
2691,6,.1773412059,1,3,4,1,1,1,1
2727,1,.158407089,1,1,3,0,1,0,0
2727,4,.158407089,1,1,3,0,1,0,0
2727,6,.158407089,1,1,3,0,1,1,1
2753,1,.1415637601,1,3,2,0,1,0,0
2753,4,.1415637601,1,1,1,0,1,0,0
2753,6,.1415637601,1,3,1,0,1,1,1
2803,1,.3736865961,0,1,3,0,1,0,0
2803,4,.3736865961,1,1,3,0,1,0,0
2803,6,.3736865961,0,1,3,0,1,1,0
2806,1,.4532787222,0,1,3,0,1,0,0
2806,4,.4532787222,1,1,4,0,1,0,0
2806,6,.4532787222,1,2,3,0,1,1,1
2815,1,.2344842281,1,1,3,1,1,0,0
2815,4,.2344842281,1,1,3,1,1,0,0
2815,6,.2344842281,1,1,4,1,1,1,1
2828,1,.1370109944,1,1,2,0,1,0,0
2828,4,.1370109944,1,2,2,0,1,0,0
2828,6,.1370109944,1,1,2,1,1,1,1
2833,1,.1306518052,1,2,3,1,1,0,0
2833,4,.1306518052,1,2,4,1,1,0,0
2833,6,.1306518052,1,1,3,1,1,1,1
2867,1,.2253203067,1,1,1,0,1,0,0
2867,4,.2253203067,1,1,1,0,1,0,0
2867,6,.2253203067,1,5,1,0,1,1,1
2873,1,.1773412059,1,1,3,1,1,0,0
2873,4,.1773412059,1,1,2,1,1,0,0
2873,6,.1773412059,1,1,3,1,1,1,1
2875,1,.3141565081,1,5,4,1,1,0,0
2875,4,.3141565081,1,5,4,1,1,0,0
2875,6,.3141565081,1,5,4,1,1,1,1
2879,1,.7188871607,1,3,3,0,0,0,0
2879,4,.7188871607,1,3,3,0,0,0,0
2879,6,.7188871607,1,3,3,0,0,1,1
2910,1,.1399823951,1,2,3,0,1,0,0
2910,4,.1399823951,1,2,3,0,1,0,0
2910,6,.1399823951,1,2,3,0,1,1,1
2919,1,.268687954,0,1,2,0,1,0,0
2919,4,.268687954,0,1,3,1,1,0,0
2919,6,.268687954,0,1,3,1,1,1,0
2920,1,.2050354011,1,1,3,1,1,0,0
2920,4,.2050354011,1,3,3,1,1,0,0
2920,6,.2050354011,1,3,3,1,1,1,1
2985,1,.092392109,1,1,3,0,1,0,0
2985,4,.092392109,1,1,2,0,1,0,0
2985,6,.092392109,1,3,1,0,1,1,1
3009,1,.1642706412,0,1,3,1,1,0,0
3009,4,.1642706412,0,1,3,1,1,0,0
3009,6,.1642706412,0,1,3,0,1,1,0
3030,1,.3566216339,0,2,3,1,1,0,0
3030,4,.3566216339,0,1,4,1,1,0,0
3030,6,.3566216339,0,1,3,0,1,1,0
3047,1,.8628547425,1,3,1,0,1,0,0
3047,4,.8628547425,1,2,3,0,1,0,0
3047,6,.8628547425,1,1,3,0,1,1,1
3065,1,.0730449507,1,1,3,1,1,0,0
3065,4,.0730449507,1,1,2,1,1,0,0
3065,6,.0730449507,1,1,3,1,1,1,1
3111,1,.2219350179,1,3,3,0,0,0,0
3111,4,.2219350179,1,2,1,0,0,0,0
3111,6,.2219350179,1,3,1,0,0,1,1
3116,1,.3774013891,0,1,1,0,1,0,0
3116,4,.3774013891,0,1,2,0,1,0,0
3116,6,.3774013891,0,1,2,0,1,1,0
3153,1,.1106697018,0,1,1,0,1,0,0
3153,4,.1106697018,0,1,3,1,1,0,0
3153,6,.1106697018,0,1,2,0,1,1,0
3161,1,.1415637601,1,1,2,0,1,0,0
3161,4,.1415637601,1,1,1,1,1,0,0
3161,6,.1415637601,1,1,3,1,1,1,1
3167,1,.0730449507,0,1,3,1,1,0,0
3167,4,.0730449507,0,3,3,1,1,0,0
3167,6,.0730449507,0,1,3,1,1,1,0
3170,1,.1695688006,1,1,4,1,0,0,0
3170,4,.1695688006,1,1,4,1,0,0,0
3170,6,.1695688006,1,5,4,1,0,1,1
3265,1,.4177742574,0,1,2,0,0,0,0
3265,4,.4177742574,0,1,1,0,0,0,0
3265,6,.4177742574,0,1,1,0,0,1,0
3268,1,.2517539583,1,2,4,0,0,0,0
3268,4,.2517539583,1,2,2,0,0,0,0
3268,6,.2517539583,1,2,3,0,0,1,1
3323,1,.2758343464,1,1,1,0,1,0,0
3323,4,.2758343464,1,1,2,0,1,0,0
3323,6,.2758343464,1,1,2,0,1,1,1
3326,1,.3832617775,1,3,3,1,1,0,0
3326,4,.3832617775,1,2,3,1,1,0,0
3326,6,.3832617775,1,3,3,1,1,1,1
3339,1,.4377859824,0,1,3,0,1,0,0
3339,4,.4377859824,0,1,2,0,1,0,0
3339,6,.4377859824,0,1,1,0,1,1,0
3377,1,.7193441826,1,2,3,0,0,0,0
3377,4,.7193441826,1,2,2,0,0,0,0
3377,6,.7193441826,1,2,3,0,0,1,1
3384,1,.1818471924,1,1,2,0,1,0,0
3384,4,.1818471924,1,1,2,0,1,0,0
3384,6,.1818471924,0,1,2,0,1,1,0
3385,1,.455857657,0,1,1,1,1,0,0
3385,4,.455857657,1,2,3,0,1,0,0
3385,6,.455857657,1,2,1,1,1,1,1
3402,1,.4886944692,0,5,2,0,0,0,0
3402,4,.4886944692,0,1,3,0,0,0,0
3402,6,.4886944692,0,1,4,0,0,1,0
3418,1,.5439550502,0,2,3,0,1,0,0
3418,4,.5439550502,0,2,2,0,1,0,0
3418,6,.5439550502,0,2,3,0,1,1,0
3441,1,.2755149308,0,3,1,0,0,0,0
3441,4,.2755149308,0,3,1,0,0,0,0
3441,6,.2755149308,0,2,2,0,0,1,0
3447,1,.3015350922,0,4,3,1,1,0,0
3447,4,.3015350922,0,4,1,1,1,0,0
3447,6,.3015350922,0,4,1,0,1,1,0
3479,1,.8777121823,1,1,3,0,1,0,0
3479,4,.8777121823,1,1,3,0,1,0,0
3479,6,.8777121823,0,1,2,0,1,1,0
3527,1,.3307142259,0,3,4,1,1,0,0
3527,4,.3307142259,0,1,3,0,1,0,0
3527,6,.3307142259,0,1,3,0,1,1,0
3552,1,.1308876177,0,2,4,0,0,0,0
3552,4,.1308876177,1,2,2,0,0,0,0
3552,6,.1308876177,1,2,3,1,0,1,1
3558,1,1.223876811,0,3,2,0,1,0,0
3558,4,1.223876811,0,5,1,1,1,0,0
3558,6,1.223876811,0,1,1,0,1,1,0
3592,1,.3472470632,1,1,3,0,1,0,0
3592,4,.3472470632,1,1,4,0,1,0,0
3592,6,.3472470632,1,1,4,0,1,1,1
3608,1,.5843859299,1,3,3,0,0,0,0
3608,4,.5843859299,1,3,1,0,0,0,0
3608,6,.5843859299,1,3,1,0,0,1,1
3695,1,.2906711108,0,1,3,0,1,0,0
3695,4,.2906711108,0,1,3,0,1,0,0
3695,6,.2906711108,0,1,2,0,1,1,0
3703,1,.260292827,1,1,4,1,1,0,0
3703,4,.260292827,1,1,4,1,1,0,0
3703,6,.260292827,1,1,2,1,1,1,1
3726,1,.4185306983,1,4,3,1,0,0,0
3726,4,.4185306983,1,4,3,1,0,0,0
3726,6,.4185306983,1,5,3,1,0,1,1
3748,1,.2218072145,1,1,3,0,0,0,0
3748,4,.2218072145,1,1,3,0,0,0,0
3748,6,.2218072145,1,1,3,1,0,1,1
3753,1,.5911911526,1,2,1,1,1,0,0
3753,4,.5911911526,1,2,1,1,1,0,0
3753,6,.5911911526,0,2,2,1,1,1,0
3762,1,.6010247694,1,4,4,1,1,0,0
3762,4,.6010247694,1,4,3,1,1,0,0
3762,6,.6010247694,1,5,4,1,1,1,1
3777,1,.5798680735,1,5,3,1,1,0,0
3777,4,.5798680735,1,5,3,1,1,0,0
3777,6,.5798680735,1,5,3,1,1,1,1
3784,1,.4207694455,1,3,3,1,1,0,0
3784,4,.4207694455,1,2,3,1,1,0,0
3784,6,.4207694455,1,2,3,1,1,1,1
3837,1,.6010247694,0,1,3,1,1,0,0
3837,4,.6010247694,1,1,4,1,1,0,0
3837,6,.6010247694,1,3,4,1,1,1,1
3879,1,.0894207297,1,1,3,1,0,0,0
3879,4,.0894207297,1,1,3,1,0,0,0
3879,6,.0894207297,1,1,2,1,0,1,1
3927,1,.3943671567,1,3,2,1,1,0,0
3927,4,.3943671567,1,3,2,1,1,0,0
3927,6,.3943671567,1,3,3,1,1,1,1
4002,1,.1308876177,0,3,1,1,1,0,0
4002,4,.1308876177,0,3,3,1,1,0,0
4002,6,.1308876177,0,5,3,1,1,1,0
4011,1,.1048661975,1,1,3,0,0,0,0
4011,4,.1048661975,1,1,2,0,0,0,0
4011,6,.1048661975,1,1,2,0,0,1,1
4043,1,.1370109944,1,1,3,0,0,0,0
4043,4,.1370109944,1,1,3,0,0,0,0
4043,6,.1370109944,1,1,3,0,0,1,1
4048,1,.2881435139,0,1,1,0,0,0,0
4048,4,.2881435139,0,1,1,0,0,0,0
4048,6,.2881435139,0,1,1,0,0,1,0
4085,1,.4258317755,1,3,3,1,1,0,0
4085,4,.4258317755,1,3,3,1,1,0,0
4085,6,.4258317755,1,3,4,1,1,1,1
4091,1,.399150555,1,1,3,1,1,0,0
4091,4,.399150555,1,3,3,1,1,0,0
4091,6,.399150555,1,5,3,1,1,1,1
4105,1,.1860063648,1,1,3,0,1,0,0
4105,4,.1860063648,1,1,1,0,1,0,0
4105,6,.1860063648,1,1,3,0,1,1,1
4136,1,.3061174638,1,2,3,0,1,0,0
4136,4,.3061174638,1,2,1,0,1,0,0
4136,6,.3061174638,1,2,3,0,1,1,1
4190,1,.8487372164,0,1,1,0,1,0,0
4190,4,.8487372164,0,1,4,0,1,0,0
4190,6,.8487372164,0,2,1,0,1,1,0
4210,1,.1119199247,1,1,3,1,1,0,0
4210,4,.1119199247,1,1,3,1,1,0,0
4210,6,.1119199247,1,1,4,1,1,1,1
4265,1,.4510154102,1,1,3,1,0,0,0
4265,4,.4510154102,1,1,3,1,0,0,0
4265,6,.4510154102,1,3,3,1,0,1,1
4277,1,.2434396239,1,3,4,0,0,0,0
4277,4,.2434396239,1,1,3,0,0,0,0
4277,6,.2434396239,1,3,3,0,0,1,1
4334,1,.3557741357,0,1,3,1,1,0,0
4334,4,.3557741357,0,1,2,1,1,0,0
4334,6,.3557741357,0,1,2,0,1,1,0
4369,1,.3714323122,0,2,3,0,1,0,0
4369,4,.3714323122,0,2,1,0,1,0,0
4369,6,.3714323122,0,1,1,0,1,1,0
4374,1,.3413806279,1,1,3,1,0,0,0
4374,4,.3413806279,1,2,3,1,0,0,0
4374,6,.3413806279,1,2,3,1,0,1,1
4389,1,.1818471924,0,1,1,0,1,0,0
4389,4,.1818471924,0,1,3,0,1,0,0
4389,6,.1818471924,0,1,3,0,1,1,0
4463,1,.1818471924,1,1,3,0,1,0,0
4463,4,.1818471924,1,1,2,0,1,0,0
4463,6,.1818471924,1,1,3,0,1,1,1
4471,1,.2846355447,1,1,2,0,1,0,0
4471,4,.2846355447,1,1,1,0,1,0,0
4471,6,.2846355447,1,1,2,0,1,1,1
4501,1,.4620139308,1,2,3,1,1,0,0
4501,4,.4620139308,1,2,3,1,1,0,0
4501,6,.4620139308,1,2,3,1,1,1,1
4526,1,.2218072145,1,2,2,0,1,0,0
4526,4,.2218072145,1,2,2,0,1,0,0
4526,6,.2218072145,1,2,1,0,1,1,1
4534,1,.3845865307,1,2,3,0,1,0,0
4534,4,.3845865307,1,2,2,0,1,0,0
4534,6,.3845865307,1,2,3,0,1,1,1
4542,1,.347056982,1,1,4,1,1,0,0
4542,4,.347056982,1,1,3,1,1,0,0
4542,6,.347056982,1,5,3,1,1,1,1
4580,1,.7066484874,1,1,3,1,1,0,0
4580,4,.7066484874,1,5,4,1,1,0,0
4580,6,.7066484874,1,1,4,1,1,1,1
4582,1,.1602160279,1,1,4,0,1,0,0
4582,4,.1602160279,1,1,4,1,1,0,0
4582,6,.1602160279,1,1,4,1,1,1,1
4598,1,.024633539,0,1,3,1,1,0,0
4598,4,.024633539,0,1,4,1,1,0,0
4598,6,.024633539,0,1,3,0,1,1,0
4720,1,1.273762467,0,1,1,0,0,0,0
4720,4,1.273762467,0,1,2,0,0,0,0
4720,6,1.273762467,0,1,1,0,0,1,0
4847,1,.7410268781,0,2,4,0,1,0,0
4847,4,.7410268781,0,3,3,0,1,0,0
4847,6,.7410268781,0,1,3,0,1,1,0
4876,1,.3457044376,1,4,2,1,1,0,0
4876,4,.3457044376,1,3,3,1,1,0,0
4876,6,.3457044376,1,3,3,1,1,1,1
4908,1,.0924453446,1,1,2,0,1,0,0
4908,4,.0924453446,1,3,2,0,1,0,0
4908,6,.0924453446,1,1,2,0,1,1,1
4924,1,.7636301147,1,2,3,0,1,0,0
4924,4,.7636301147,1,2,3,0,1,0,0
4924,6,.7636301147,1,2,3,0,1,1,1
4953,1,.5832346052,0,3,3,0,1,0,0
4953,4,.5832346052,0,3,3,0,1,0,0
4953,6,.5832346052,1,1,4,0,1,1,1
4967,1,.0730449507,1,1,2,1,0,0,0
4967,4,.0730449507,1,1,2,1,0,0,0
4967,6,.0730449507,1,1,2,1,0,1,1
4969,1,.1305765681,1,3,2,1,1,0,0
4969,4,.1305765681,1,2,2,1,1,0,0
4969,6,.1305765681,1,2,3,1,1,1,1
4971,1,.632960737,1,1,3,1,0,0,0
4971,4,.632960737,1,1,3,1,0,0,0
4971,6,.632960737,1,1,3,1,0,1,1
4997,1,.3289244865,1,2,3,0,1,0,0
4997,4,.3289244865,1,3,3,0,1,0,0
4997,6,.3289244865,1,4,2,0,1,1,1
5028,1,1.65640977,1,5,2,1,1,0,0
5028,4,1.65640977,1,3,3,1,1,0,0
5028,6,1.65640977,1,1,3,1,1,1,1
5053,1,.0730449507,1,1,2,1,1,0,0
5053,4,.0730449507,1,1,2,1,1,0,0
5053,6,.0730449507,1,1,2,1,1,1,1
5054,1,.0730449507,1,2,2,1,1,0,0
5054,4,.0730449507,1,2,2,1,1,0,0
5054,6,.0730449507,1,2,3,1,1,1,1
5089,1,.4510154102,0,2,1,0,0,0,0
5089,4,.4510154102,1,2,3,0,0,0,0
5089,6,.4510154102,0,2,2,0,0,1,0
5105,1,.452462566,0,2,2,0,1,0,0
5105,4,.452462566,0,1,2,0,1,0,0
5105,6,.452462566,0,1,1,0,1,1,0
5127,1,.1773412059,1,1,3,1,1,0,0
5127,4,.1773412059,1,2,3,1,1,0,0
5127,6,.1773412059,1,1,3,1,1,1,1
5134,1,1.558955781,1,1,3,0,1,0,0
5134,4,1.558955781,1,1,2,0,1,0,0
5134,6,1.558955781,1,1,3,0,1,1,1
5135,1,.4988217935,0,3,2,0,0,0,0
5135,4,.4988217935,0,1,2,0,0,0,0
5135,6,.4988217935,0,3,2,0,0,1,0
5136,1,.2069033383,1,1,3,1,1,0,0
5136,4,.2069033383,1,2,3,1,1,0,0
5136,6,.2069033383,1,1,3,1,1,1,1
5147,1,.1157423907,0,1,3,0,1,0,0
5147,4,.1157423907,0,1,3,0,1,0,0
5147,6,.1157423907,0,1,3,0,1,1,0
5182,1,.2218072145,0,4,2,1,1,0,0
5182,4,.2218072145,1,3,2,1,1,0,0
5182,6,.2218072145,1,3,2,1,1,1,1
5213,1,.1661643177,0,1,1,0,1,0,0
5213,4,.1661643177,0,1,1,0,1,0,0
5213,6,.1661643177,0,1,1,0,1,1,0
5261,1,.4365634644,1,1,1,0,1,0,0
5261,4,.4365634644,1,1,3,0,1,0,0
5261,6,.4365634644,0,1,1,0,1,1,0
5282,1,.092392109,1,1,4,0,0,0,0
5282,4,.092392109,1,1,2,0,0,0,0
5282,6,.092392109,1,1,4,1,0,1,1
5318,1,.2253203067,0,1,3,1,1,0,0
5318,4,.2253203067,1,2,3,1,1,0,0
5318,6,.2253203067,1,2,4,0,1,1,1
5324,1,.5872360628,1,3,3,1,1,0,0
5324,4,.5872360628,1,3,4,1,1,0,0
5324,6,.5872360628,1,5,3,1,1,1,1
5368,1,.0878529073,0,3,2,1,1,0,0
5368,4,.0878529073,0,3,2,1,1,0,0
5368,6,.0878529073,0,1,3,1,1,1,0
5383,1,.199021192,1,3,4,1,1,0,0
5383,4,.199021192,1,2,3,1,1,0,0
5383,6,.199021192,1,1,3,1,1,1,1
5463,1,.8627905627,1,2,3,0,1,0,0
5463,4,.8627905627,1,1,3,0,1,0,0
5463,6,.8627905627,1,1,1,0,1,1,1
5492,1,.199021192,1,1,2,0,1,0,0
5492,4,.199021192,1,1,3,0,1,0,0
5492,6,.199021192,1,1,3,0,1,1,1
5510,1,1.804480237,1,3,1,1,1,0,0
5510,4,1.804480237,1,3,2,1,1,0,0
5510,6,1.804480237,0,3,3,1,1,1,0
5523,1,.8039304976,1,1,3,0,1,0,0
5523,4,.8039304976,1,2,3,0,1,0,0
5523,6,.8039304976,1,1,3,0,1,1,1
5542,1,1.122328813,0,3,2,0,1,0,0
5542,4,1.122328813,1,3,3,0,1,0,0
5542,6,1.122328813,1,3,3,0,1,1,1
5568,1,.6613036875,1,1,2,0,1,0,0
5568,4,.6613036875,1,1,3,0,1,0,0
5568,6,.6613036875,0,1,2,0,1,1,0
5593,1,1.748232679,1,2,3,0,1,0,0
5593,4,1.748232679,1,2,3,0,1,0,0
5593,6,1.748232679,1,2,2,0,1,1,1
5614,1,.2507774565,1,1,4,0,0,0,0
5614,4,.2507774565,1,1,3,0,0,0,0
5614,6,.2507774565,1,1,3,0,0,1,1
5684,1,.1818471924,0,1,1,0,1,0,0
5684,4,.1818471924,0,1,1,0,1,0,0
5684,6,.1818471924,0,1,1,0,1,1,0
5702,1,.1773769889,1,1,3,0,1,0,0
5702,4,.1773769889,1,1,3,1,1,0,0
5702,6,.1773769889,1,1,3,1,1,1,1
5713,1,.2457036099,1,2,2,0,0,0,0
5713,4,.2457036099,1,2,2,0,0,0,0
5713,6,.2457036099,1,2,3,0,0,1,1
5743,1,.3714323122,1,2,2,1,1,0,0
5743,4,.3714323122,1,2,2,1,1,0,0
5743,6,.3714323122,1,4,3,1,1,1,1
5771,1,1.925362709,0,1,4,1,1,0,0
5771,4,1.925362709,0,1,3,1,1,0,0
5771,6,1.925362709,0,1,3,1,1,1,0
5779,1,.7440936008,0,1,3,1,1,0,0
5779,4,.7440936008,0,1,3,1,1,0,0
5779,6,.7440936008,0,1,3,0,1,1,0
5872,1,.1119199247,1,1,4,1,1,0,0
5872,4,.1119199247,1,1,3,1,1,0,0
5872,6,.1119199247,1,1,4,1,1,1,1
5891,1,.0390327417,1,1,3,0,1,0,0
5891,4,.0390327417,1,1,2,0,1,0,0
5891,6,.0390327417,1,1,2,0,1,1,1
5953,1,.1754612231,1,1,4,1,1,0,0
5953,4,.1754612231,1,3,2,1,1,0,0
5953,6,.1754612231,1,1,3,1,1,1,1
5969,1,.1602160279,1,1,1,0,0,0,0
5969,4,.1602160279,1,1,1,0,0,0,0
5969,6,.1602160279,1,1,1,0,0,1,1
5972,1,.1463986692,1,1,3,0,0,0,0
5972,4,.1463986692,1,1,3,0,0,0,0
5972,6,.1463986692,0,1,3,0,0,1,0
5992,1,.1637651357,1,2,2,0,0,0,0
5992,4,.1637651357,1,1,1,0,0,0,0
5992,6,.1637651357,1,2,2,1,0,1,1
5996,1,.4383089045,1,1,3,1,1,0,0
5996,4,.4383089045,1,2,3,1,1,0,0
5996,6,.4383089045,1,2,3,1,1,1,1
6024,1,.2229317006,1,1,3,1,1,0,0
6024,4,.2229317006,1,1,4,1,1,0,0
6024,6,.2229317006,1,1,3,1,1,1,1
6036,1,.3289244865,1,3,3,0,1,0,0
